SCI  hem1341m1020_sci_564_09.fits                       UVES.2012-03-30T04:55:02.914.fits  0.8  5000.00 56016.20489484 12.2 743.5 4684190
WAV  thar_wav_564_09_01.fits                            UVES.2012-03-30T06:19:31.475.fits  0.8    19.00 56016.26355874 12.3 743.4 4684190
ORD  thar_ord_564_09_01.fits                            UVES.2012-03-30T12:02:16.493.fits  1.2     7.50 56016.50157978 12.8 744.3 4684206
FMT  thar_fmt_564_09_01.fits                            UVES.2012-03-30T12:03:51.942.fits  0.7    18.00 56016.50268451 12.8 744.3 4684206
FLAT flat_cal_564_09_01.fits                            UVES.2012-03-30T13:31:06.862.fits  0.8    10.85 56016.56327387 12.9 745.0 4684208
FLAT flat_cal_564_09_02.fits                            UVES.2012-03-30T13:32:26.250.fits  0.8    10.85 56016.56419271 12.9 745.0 4684208
FLAT flat_cal_564_09_03.fits                            UVES.2012-03-30T13:33:45.247.fits  0.8    10.85 56016.56510703 12.9 745.0 4684208
FLAT flat_cal_564_09_04.fits                            UVES.2012-03-30T13:35:04.035.fits  0.8    10.85 56016.56601892 12.9 745.0 4684208
FLAT flat_cal_564_09_05.fits                            UVES.2012-03-30T13:36:23.802.fits  0.8    10.85 56016.56694215 12.9 745.0 4684208
BIAS bias_cal_564_09_01.fits                            UVES.2012-03-30T10:22:56.076.fits  0.0     0.00 56016.43259347  0.0   0.0 0
BIAS bias_cal_564_09_02.fits                            UVES.2012-03-30T10:23:42.899.fits  0.0     0.00 56016.43313541  0.0   0.0 0
BIAS bias_cal_564_09_03.fits                            UVES.2012-03-30T10:24:29.704.fits  0.0     0.00 56016.43367713  0.0   0.0 0
BIAS bias_cal_564_09_04.fits                            UVES.2012-03-30T10:25:16.498.fits  0.0     0.00 56016.43421873  0.0   0.0 0
BIAS bias_cal_564_09_05.fits                            UVES.2012-03-30T10:26:03.293.fits  0.0     0.00 56016.43476033  0.0   0.0 0
